Country,Location,Site,Latitude,Longitude,Depth,Zone,Protected,Year,Month,Remarks,Method,Replicate,Programme,Surveyor,Publication,Benthic_length_m,Benthic_area_m2,Fish_area_m2,Invertebrate_area_m2,Hardcoral_percent,Softcoral_percent,Reckilledcoral_percent,Macroalgae_percent,Corallinealgae_percent,Other_percent,Chaetodontidae_no,Haemulidae_no,Lutjanidae_no,Serranidae_no,Labridae_no,Scaridae_no,Muraenidae_no,Diadema_no,Acanthaster_no,Tridacnidae_no
Indonesia,Maluku Koon,KOE17,3°51'55.26'S,"130°59'53.82""E",5,NA,Not,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,37,20,1,1,1,40,,,,,,,,,,
Indonesia,Maluku Koon,KOE17,3°51'55.26'S,"130°59'53.82""E",10,NA,Not,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,23,15,23,1,0,38,,,,,,,,,,
Indonesia,Maluku Koon,KOE17,3°51'55.26'S,"130°59'53.82""E",10,NA,Not,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,17,8,16,1,0,58,,,,,,,,,,
Indonesia,Maluku Koon,KOE17,3°51'55.26'S,"130°59'53.82""E",10,NA,Not,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,21,16,28,0,0,35,,,,,,,,,,
Indonesia,Maluku Koon,KOE18,"3°50'58.83""S","130°56'39.6""E",4,NA,Not,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,58,10,2,2,1,27,,,,,,,,,,
Indonesia,Maluku Koon,KOE18,"3°50'58.83""S","130°56'39.6""E",4,NA,Not,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,39,15,1,1,3,41,,,,,,,,,,
Indonesia,Maluku Koon,KOE18,"3°50'58.83""S","130°56'39.6""E",4,NA,Not,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,41,7,2,3,2,45,,,,,,,,,,
Indonesia,Maluku Koon,KOE18,"3°50'58.83""S","130°56'39.6""E",10,NA,Not,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,29,2,24,0,0,45,,,,,,,,,,
Indonesia,Maluku Koon,KOE18,"3°50'58.83""S","130°56'39.6""E",10,NA,Not,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,26,5,28,0,0,41,,,,,,,,,,
Indonesia,Maluku Koon,KOE18,"3°50'58.83""S","130°56'39.6""E",10,NA,Not,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,23,4,25,0,0,48,,,,,,,,,,
Indonesia,Maluku Koon,KOE20,"3°54'32.64""S","130°55'16.5""E",5,NA,Not,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,4,9,6,0,0,81,,,,,,,,,,
Indonesia,Maluku Koon,KOE20,"3°54'32.64""S","130°55'16.5""E",5,NA,Not,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,15,2,22,0,0,61,,,,,,,,,,
Indonesia,Maluku Koon,KOE20,"3°54'32.64""S","130°55'16.5""E",5,NA,Not,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,14,4,16,0,0,66,,,,,,,,,,
Indonesia,Maluku Koon,KOE20,"3°54'32.64""S","130°55'16.5""E",10,NA,Not,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,12,46,0,0,0,42,,,,,,,,,,
Indonesia,Maluku Koon,KOE20,"3°54'32.64""S","130°55'16.5""E",10,NA,Not,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,4,54,0,2,0,40,,,,,,,,,,
Indonesia,Maluku Koon,KOE20,"3°54'32.64""S","130°55'16.5""E",10,NA,Not,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,4,34,1,5,1,55,,,,,,,,,,
Indonesia,Maluku Koon,KOE21,"3°54'59.2""S","130°58'32.64""E",5,NA,Not,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,23,25,21,0,0,31,,,,,,,,,,
Indonesia,Maluku Koon,KOE21,"3°54'59.2""S","130°58'32.64""E",5,NA,Not,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,39,21,19,0,0,21,,,,,,,,,,
Indonesia,Maluku Koon,KOE21,"3°54'59.2""S","130°58'32.64""E",5,NA,Not,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,36,18,11,0,0,35,,,,,,,,,,
Indonesia,Maluku Koon,KOE21,"3°54'59.2""S","130°58'32.64""E",10,NA,Not,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,32,30,4,0,1,33,,,,,,,,,,
Indonesia,Maluku Koon,KOE21,"3°54'59.2""S","130°58'32.64""E",10,NA,Not,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,15,17,0,0,1,67,,,,,,,,,,
Indonesia,Maluku Koon,KOE21,"3°54'59.2""S","130°58'32.64""E",10,NA,Not,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,24,4,1,1,1,69,,,,,,,,,,
Indonesia,Maluku Koon,KOE23,"3°58'34.98""S","131°12'6.78""E",5,NA,Not,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,39,14,4,9,0,34,,,,,,,,,,
Indonesia,Maluku Koon,KOE23,"3°58'34.98""S","131°12'6.78""E",5,NA,Not,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,43,18,1,3,0,35,,,,,,,,,,
Indonesia,Maluku Koon,KOE23,"3°58'34.98""S","131°12'6.78""E",5,NA,Not,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,39,16,14,9,0,22,,,,,,,,,,
Indonesia,Maluku Koon,KOE23,"3°58'34.98""S","131°12'6.78""E",10,NA,Not,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,28,38,5,3,3,23,,,,,,,,,,
Indonesia,Maluku Koon,KOE23,"3°58'34.98""S","131°12'6.78""E",10,NA,Not,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,50,14,6,4,1,25,,,,,,,,,,
Indonesia,Maluku Koon,KOE23,"3°58'34.98""S","131°12'6.78""E",10,NA,Not,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,37,19,6,1,6,31,,,,,,,,,,
Indonesia,Maluku Koon,KOE24,"3°59'21.18""S","131°14'4.26""E",4,NA,Not,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,66,14,8,0,1,11,,,,,,,,,,
Indonesia,Maluku Koon,KOE24,"3°59'21.18""S","131°14'4.26""E",4,NA,Not,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,55,13,7,0,1,24,,,,,,,,,,
Indonesia,Maluku Koon,KOE24,"3°59'21.18""S","131°14'4.26""E",4,NA,Not,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,32,17,13,1,0,37,,,,,,,,,,
Indonesia,Maluku Koon,KOE24,"3°59'21.18""S","131°14'4.26""E",10,NA,Not,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,40,5,12,6,0,37,,,,,,,,,,
Indonesia,Maluku Koon,KOE24,"3°59'21.18""S","131°14'4.26""E",10,NA,Not,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,49,10,9,8,0,24,,,,,,,,,,
Indonesia,Maluku Koon,KOE24,"3°59'21.18""S","131°14'4.26""E",10,NA,Not,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,34,5,18,9,0,34,,,,,,,,,,
Indonesia,Maluku Koon,KOE25,"-03°55'51.42""","131°12'26.32""",4,NA,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,49,24,0,1,6,20,,,,,,,,,,
Indonesia,Maluku Koon,KOE25,"-03°55'51.42""","131°12'26.32""",4,NA,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,53,22,1,0,8,16,,,,,,,,,,
Indonesia,Maluku Koon,KOE25,"-03°55'51.42""","131°12'26.32""",4,NA,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,30,46,2,0,4,18,,,,,,,,,,
Indonesia,Maluku Koon,KOE25,"-03°55'51.42""","131°12'26.32""",10,NA,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,22,30,7,0,0,41,,,,,,,,,,
Indonesia,Maluku Koon,KOE25,"-03°55'51.42""","131°12'26.32""",10,NA,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,22,28,12,1,0,37,,,,,,,,,,
Indonesia,Maluku Koon,KOE25,"-03°55'51.42""","131°12'26.32""",10,NA,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,27,27,8,0,0,38,,,,,,,,,,
Indonesia,Maluku Koon,KOE26,"-03°55'21.20""","131°00'49.89""",4,NA,Not,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,27,8,2,0,1,62,,,,,,,,,,
Indonesia,Maluku Koon,KOE26,"-03°55'21.20""","131°00'49.89""",4,NA,Not,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,69,5,2,2,1,21,,,,,,,,,,
Indonesia,Maluku Koon,KOE26,"-03°55'21.20""","131°00'49.89""",4,NA,Not,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,55,18,1,1,0,25,,,,,,,,,,
Indonesia,Maluku Koon,KOE26,"-03°55'21.20""","131°00'49.89""",10,NA,Not,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,5,10,10,0,0,75,,,,,,,,,,
Indonesia,Maluku Koon,KOE26,"-03°55'21.20""","131°00'49.89""",10,NA,Not,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,5,11,11,0,0,73,,,,,,,,,,
Indonesia,Maluku Koon,KOE26,"-03°55'21.20""","131°00'49.89""",10,NA,Not,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,8,9,18,0,0,65,,,,,,,,,,
Indonesia,Maluku Koon,KOE27,"-03°54'24.75""","131°03'59.63""",4,NA,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,15,18,2,3,1,61,,,,,,,,,,
Indonesia,Maluku Koon,KOE27,"-03°54'24.75""","131°03'59.63""",4,NA,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,10,11,1,0,1,77,,,,,,,,,,
Indonesia,Maluku Koon,KOE27,"-03°54'24.75""","131°03'59.63""",4,NA,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,10,1,0,1,0,88,,,,,,,,,,
Indonesia,Maluku Koon,KOE27,"-03°54'24.75""","131°03'59.63""",10,NA,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,14,27,22,1,0,36,,,,,,,,,,
Indonesia,Maluku Koon,KOE27,"-03°54'24.75""","131°03'59.63""",10,NA,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,10,16,18,0,0,56,,,,,,,,,,
Indonesia,Maluku Koon,KOE27,"-03°54'24.75""","131°03'59.63""",10,NA,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,4,24,26,0,0,46,,,,,,,,,,
Indonesia,Maluku Koon,KOE29,"-03°53'54.80""","131°57'02.06""",5,NA,Not,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,61,16,2,0,0,21,,,,,,,,,,
Indonesia,Maluku Koon,KOE29,"-03°53'54.80""","131°57'02.06""",5,NA,Not,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,51,16,14,0,0,19,,,,,,,,,,
Indonesia,Maluku Koon,KOE29,"-03°53'54.80""","131°57'02.06""",5,NA,Not,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,27,3,6,0,0,64,,,,,,,,,,
Indonesia,Maluku Koon,KOE29,"-03°53'54.80""","131°57'02.06""",10,NA,Not,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,3,38,0,1,0,58,,,,,,,,,,
Indonesia,Maluku Koon,KOE29,"-03°53'54.80""","131°57'02.06""",10,NA,Not,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,13,32,1,3,1,50,,,,,,,,,,
Indonesia,Maluku Koon,KOE29,"-03°53'54.80""","131°57'02.06""",10,NA,Not,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_WWF,NA,50,NA,,NA,21,28,0,1,0,50,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Neksumar,-2.61783,132.4362,3,Flat,MPA,2018,3,Use,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,41,0,0,12,0,47,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Neksumar,-2.61783,132.4362,3,Flat,MPA,2018,3,Use,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,33,1,0,16,0,50,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Neksumar,-2.61783,132.4362,3,Flat,MPA,2018,3,Use,Point_intercept_transect,3,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,31,0,0,11,0,58,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,P Faraiboban,-2.62858,132.4305,3,Flat,MPA,2018,3,Use,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,42,1,0,3,1,53,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,P Faraiboban,-2.62858,132.4305,3,Flat,MPA,2018,3,Use,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,56,0,0,2,0,42,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,P Faraiboban,-2.62858,132.4305,3,Flat,MPA,2018,3,Use,Point_intercept_transect,3,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,36,0,0,2,0,62,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Kuradam,-2.61896,132.4444,3,Flat,MPA,2018,3,Use,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,51,0,0,11,5,33,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Kuradam,-2.61896,132.4444,3,Flat,MPA,2018,3,Use,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,32,4,0,28,6,30,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Kuradam,-2.61896,132.4444,3,Flat,MPA,2018,3,Use,Point_intercept_transect,3,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,39,11,0,21,5,24,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Musmanawas,-2.66703,132.4853,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,28,0,0,13,5,54,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Musmanawas,-2.66703,132.4853,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,35,7,0,9,9,40,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Musmanawas North,-2.66595,132.4844,3,Drop-off,MPA,2018,3,No Take Zone,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,27,1,0,5,3,64,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Musmanawas North,-2.66595,132.4844,3,Drop-off,MPA,2018,3,No Take Zone,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,22,2,0,2,4,70,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Musmanawas North,-2.66595,132.4844,3,Drop-off,MPA,2018,3,No Take Zone,Point_intercept_transect,3,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,18,2,0,1,2,77,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Giginusa,-2.6664,132.5019,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,63,0,0,10,0,27,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Giginusa,-2.6664,132.5019,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,60,0,0,8,0,32,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Giginusa,-2.6664,132.5019,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,3,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,56,0,0,10,2,32,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Pulau Kambing,-2.64758,132.5297,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,53,0,0,7,0,40,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Pulau Kambing,-2.64758,132.5297,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,53,0,0,16,0,31,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Pulau Kambing,-2.64758,132.5297,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,3,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,57,0,0,21,0,22,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Ugar East,-2.65193,132.5082,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,35,0,0,10,0,55,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Ugar East,-2.65193,132.5082,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,45,0,0,22,0,33,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Ugar East,-2.65193,132.5082,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,3,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,34,0,0,24,0,42,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Fuum,-2.64084,132.5176,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,25,2,0,18,0,55,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Fuum,-2.64084,132.5176,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,23,3,0,26,0,48,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Fuum,-2.64084,132.5176,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,3,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,41,0,0,14,0,45,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Kokas West,-2.68179,132.4043,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,60,3,0,13,0,24,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Kokas West,-2.68179,132.4043,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,66,0,0,9,0,25,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Kokas West,-2.68179,132.4043,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,3,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,73,0,0,10,0,17,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Tanjung Pamali,-2.67681,132.4207,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,75,4,0,9,0,12,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Tanjung Pamali,-2.67681,132.4207,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,56,4,0,7,0,33,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Tanjung Pamali,-2.67681,132.4207,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,3,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,51,3,0,6,0,40,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Pasir Panjang,-2.68443,132.3927,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,45,0,0,10,0,45,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Pasir Panjang,-2.68443,132.3927,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,46,0,0,9,1,44,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Pasir Panjang,-2.68443,132.3927,3,Flat,MPA,2018,3,No Take Zone,Point_intercept_transect,3,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,46,0,0,17,0,37,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Sariga East,-2.60539,132.4131,3,Slope,MPA,2018,3,Use,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,35,9,0,14,1,41,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Sariga East,-2.60539,132.4131,3,Slope,MPA,2018,3,Use,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,22,0,0,20,0,58,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Sariga East,-2.60539,132.4131,3,Slope,MPA,2018,3,Use,Point_intercept_transect,3,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,34,0,0,17,5,44,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Sariga West,-2.60546,132.4022,3,Flat,MPA,2018,3,Use,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,58,0,0,4,3,35,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Sariga West,-2.60546,132.4022,3,Flat,MPA,2018,3,Use,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,47,0,0,7,0,46,,,,,,,,,,
Indonesia,West Papua_Teluk Berau,Sariga West,-2.60546,132.4022,3,Flat,MPA,2018,3,Use,Point_intercept_transect,3,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,40,0,0,4,2,54,,,,,,,,,,
Indonesia,West Papua_Teluk Nusalasi Van Den Bosch,Rep Tiporat,-3.60485,132.8706,10,Flat,MPA,2018,3,Use,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,65,3,0,0,0,32,,,,,,,,,,
Indonesia,West Papua_Teluk Nusalasi Van Den Bosch,Rep Tiporat,-3.60485,132.8706,10,Flat,MPA,2018,3,Use,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,36,3,0,0,0,61,,,,,,,,,,
Indonesia,West Papua_Teluk Nusalasi Van Den Bosch,Rep Tiporat,-3.60485,132.8706,10,Flat,MPA,2018,3,Use,Point_intercept_transect,3,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,75,5,0,0,0,20,,,,,,,,,,
Indonesia,West Papua_Teluk Nusalasi Van Den Bosch,Rep Tiporat,-3.60485,132.8706,3,Flat,MPA,2018,3,Use,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,61,5,8,9,4,13,,,,,,,,,,
Indonesia,West Papua_Teluk Nusalasi Van Den Bosch,Rep Tiporat,-3.60485,132.8706,3,Flat,MPA,2018,3,Use,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,46,2,17,0,7,28,,,,,,,,,,
Indonesia,West Papua_Teluk Nusalasi Van Den Bosch,Rep Tiporat,-3.60485,132.8706,3,Flat,MPA,2018,3,Use,Point_intercept_transect,3,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,37,1,19,5,7,31,,,,,,,,,,
Indonesia,West Papua_Teluk Nusalasi Van Den Bosch,Batu Putih,-3.59152,132.8765,10,Flat,MPA,2018,3,Use,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,32,25,0,0,0,43,,,,,,,,,,
Indonesia,West Papua_Teluk Nusalasi Van Den Bosch,Batu Putih,-3.59152,132.8765,10,Flat,MPA,2018,3,Use,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,33,7,0,34,0,26,,,,,,,,,,
Indonesia,West Papua_Teluk Nusalasi Van Den Bosch,Batu Putih,-3.59152,132.8765,10,Flat,MPA,2018,3,Use,Point_intercept_transect,3,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,43,0,0,32,0,25,,,,,,,,,,
Indonesia,West Papua_Teluk Nusalasi Van Den Bosch,Batu Putih,-3.59152,132.8765,3,Flat,MPA,2018,3,Use,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,30,2,14,3,6,45,,,,,,,,,,
Indonesia,West Papua_Teluk Nusalasi Van Den Bosch,Batu Putih,-3.59152,132.8765,3,Flat,MPA,2018,3,Use,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,36,11,21,2,5,25,,,,,,,,,,
Indonesia,West Papua_Teluk Nusalasi Van Den Bosch,Batu Putih,-3.59152,132.8765,3,Flat,MPA,2018,3,Use,Point_intercept_transect,3,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,5,1,14,1,2,77,,,,,,,,,,
Indonesia,West Papua_Teluk Nusalasi Van Den Bosch,Rep Sebakor,-3.59592,132.8507,10,Flat,MPA,2018,3,Use,Point_intercept_transect,1,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,72,0,0,0,0,28,,,,,,,,,,
Indonesia,West Papua_Teluk Nusalasi Van Den Bosch,Rep Sebakor,-3.59592,132.8507,10,Flat,MPA,2018,3,Use,Point_intercept_transect,2,SEA_Project,SEA_Project_CI,NA,50,NA,,NA,92,2,0,0,0,6,,,,,,,,,,
