Country,Location,Site,Latitude,Longitude,Depth,Zone,Protected,Year,Month,Remarks,Method,Replicate,Programme,Surveyor,Publication,Fish_area_m2,Chaetodontidae_no,Haemulidae_no,Lutjanidae_no,Serranidae_no,Labridae_no,Scaridae_no,Muraenidae_no
Indonesia,North Maluku _Widi,Ngafit,"0° 41' 46,957"" S","128° 33' 13,139"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,0,0,0,0,200,160,0
Indonesia,North Maluku _Widi,Ngafit,"0° 41' 46,957"" S","128° 33' 13,139"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,0,40,0,0,320,120,0
Indonesia,North Maluku _Widi,Ngafit,"0° 41' 46,957"" S","128° 33' 13,139"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,80,0,0,0,80,80,0
Indonesia,North Maluku _Widi,Ngafit,"0° 41' 46,957"" S","128° 33' 13,139"" E",9,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,80,0,1240,0,920,160,0
Indonesia,North Maluku _Widi,Ngafit,"0° 41' 46,957"" S","128° 33' 13,139"" E",9,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,160,0,1280,0,160,40,0
Indonesia,North Maluku _Widi,Ngafit,"0° 41' 46,957"" S","128° 33' 13,139"" E",9,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,80,0,160,0,280,320,0
Indonesia,North Maluku _Widi,Sukar,"0° 31' 21,209"" S","128° 22' 20,107"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,3700,0,0
Indonesia,North Maluku _Widi,Sukar,"0° 31' 21,209"" S","128° 22' 20,107"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,700,0,0
Indonesia,North Maluku _Widi,Sukar,"0° 31' 21,209"" S","128° 22' 20,107"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,1600,0,0
Indonesia,North Maluku _Widi,Sukar,"0° 31' 21,209"" S","128° 22' 20,107"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,600,0,0,0,11100,0,0
Indonesia,North Maluku _Widi,Sukar,"0° 31' 21,209"" S","128° 22' 20,107"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,400,0,0,0,15100,0,0
Indonesia,North Maluku _Widi,Sukar,"0° 31' 21,209"" S","128° 22' 20,107"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,400,0,0,0,3000,0,0
Indonesia,North Maluku _Widi,Sukar,"0° 31' 21,209"" S","128° 22' 20,107"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,160,0,0,0,500,40,0
Indonesia,North Maluku _Widi,Sukar,"0° 31' 21,209"" S","128° 22' 20,107"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,120,0,0,0,280,0,0
Indonesia,North Maluku _Widi,Sukar,"0° 31' 21,209"" S","128° 22' 20,107"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,120,40,0,0,320,40,0
Indonesia,North Maluku _Widi,Sukar,"0° 31' 21,209"" S","128° 22' 20,107"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,40,0,0,0,120,280,0
Indonesia,North Maluku _Widi,Sukar,"0° 31' 21,209"" S","128° 22' 20,107"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,40,0,120,0,120,40,0
Indonesia,North Maluku _Widi,Sukar,"0° 31' 21,209"" S","128° 22' 20,107"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,80,0,0,0,1520,120,0
Indonesia,North Maluku  _T.Dehegila-Rao,Aru Burung,"2° 21' 47,632"" N","128° 11' 5,539"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,1200,1400,0
Indonesia,North Maluku  _T.Dehegila-Rao,Aru Burung,"2° 21' 47,632"" N","128° 11' 5,539"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,700,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Aru Burung,"2° 21' 47,632"" N","128° 11' 5,539"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,1600,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Aru Burung,"2° 21' 47,632"" N","128° 11' 5,539"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,1400,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Aru Burung,"2° 21' 47,632"" N","128° 11' 5,539"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,5000,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Aru Burung,"2° 21' 47,632"" N","128° 11' 5,539"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,0,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Aru Burung,"2° 21' 47,632"" N","128° 11' 5,539"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,360,0,0,0,360,280,0
Indonesia,North Maluku  _T.Dehegila-Rao,Aru Burung,"2° 21' 47,632"" N","128° 11' 5,539"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,360,0,0,0,400,400,0
Indonesia,North Maluku  _T.Dehegila-Rao,Aru Burung,"2° 21' 47,632"" N","128° 11' 5,539"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,440,0,40,0,480,40,0
Indonesia,North Maluku  _T.Dehegila-Rao,Aru Burung,"2° 21' 47,632"" N","128° 11' 5,539"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,200,0,120,0,480,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Aru Burung,"2° 21' 47,632"" N","128° 11' 5,539"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,0,0,0,0,360,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Aru Burung,"2° 21' 47,632"" N","128° 11' 5,539"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,0,0,0,0,240,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Galo-galo Kecil,"2° 6' 41,468"" N","128° 12' 29,092"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,300,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Galo-galo Kecil,"2° 6' 41,468"" N","128° 12' 29,092"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,300,0,0,0,400,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Galo-galo Kecil,"2° 6' 41,468"" N","128° 12' 29,092"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,100,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Galo-galo Kecil,"2° 6' 41,468"" N","128° 12' 29,092"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,600,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Galo-galo Kecil,"2° 6' 41,468"" N","128° 12' 29,092"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,6400,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Galo-galo Kecil,"2° 6' 41,468"" N","128° 12' 29,092"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,2300,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Galo-galo Kecil,"2° 6' 41,468"" N","128° 12' 29,092"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,560,0,0,0,0,120,0
Indonesia,North Maluku  _T.Dehegila-Rao,Galo-galo Kecil,"2° 6' 41,468"" N","128° 12' 29,092"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,240,0,0,0,520,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Galo-galo Kecil,"2° 6' 41,468"" N","128° 12' 29,092"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,320,0,0,0,120,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Galo-galo Kecil,"2° 6' 41,468"" N","128° 12' 29,092"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,600,80,40,0,320,320,0
Indonesia,North Maluku  _T.Dehegila-Rao,Galo-galo Kecil,"2° 6' 41,468"" N","128° 12' 29,092"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,240,0,0,0,280,160,0
Indonesia,North Maluku  _T.Dehegila-Rao,Galo-galo Kecil,"2° 6' 41,468"" N","128° 12' 29,092"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,440,0,0,0,280,160,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,200,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,200,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,600,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",9,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,1600,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",9,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,1000,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",9,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,1600,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,240,0,0,0,160,80,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,40,0,0,0,800,200,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,400,0,0,0,240,80,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",9,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,720,0,160,0,400,240,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",9,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,720,0,40,0,360,240,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Ngele-ngele Besar,"2° 11' 25,400"" N","128° 11' 47,602"" E",9,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,280,40,320,0,280,120,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Wayabula,"2° 16' 24,100"" N","128° 11' 59,399"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,5200,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Wayabula,"2° 16' 24,100"" N","128° 11' 59,399"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,6100,600,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Wayabula,"2° 16' 24,100"" N","128° 11' 59,399"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,700,0,0,0,7100,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Wayabula,"2° 16' 24,100"" N","128° 11' 59,399"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,700,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Wayabula,"2° 16' 24,100"" N","128° 11' 59,399"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,600,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Wayabula,"2° 16' 24,100"" N","128° 11' 59,399"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,300,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Wayabula,"2° 16' 24,100"" N","128° 11' 59,399"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,920,0,40,0,520,480,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Wayabula,"2° 16' 24,100"" N","128° 11' 59,399"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,1200,0,0,0,680,920,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Wayabula,"2° 16' 24,100"" N","128° 11' 59,399"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,480,0,80,0,720,880,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Wayabula,"2° 16' 24,100"" N","128° 11' 59,399"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,600,40,40,0,480,160,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Wayabula,"2° 16' 24,100"" N","128° 11' 59,399"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,960,0,0,0,160,120,0
Indonesia,North Maluku  _T.Dehegila-Rao,Gosong Wayabula,"2° 16' 24,100"" N","128° 11' 59,399"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,320,0,40,0,280,280,0
Indonesia,North Maluku  _T.Dehegila-Rao,Laumodoro,"2° 24' 49,147"" N","128° 9' 45,540"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,100,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Laumodoro,"2° 24' 49,147"" N","128° 9' 45,540"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,1400,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Laumodoro,"2° 24' 49,147"" N","128° 9' 45,540"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,300,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Laumodoro,"2° 24' 49,147"" N","128° 9' 45,540"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,3300,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Laumodoro,"2° 24' 49,147"" N","128° 9' 45,540"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,6500,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Laumodoro,"2° 24' 49,147"" N","128° 9' 45,540"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,4800,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Laumodoro,"2° 24' 49,147"" N","128° 9' 45,540"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,320,0,0,0,600,120,0
Indonesia,North Maluku  _T.Dehegila-Rao,Laumodoro,"2° 24' 49,147"" N","128° 9' 45,540"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,520,0,0,0,400,80,0
Indonesia,North Maluku  _T.Dehegila-Rao,Laumodoro,"2° 24' 49,147"" N","128° 9' 45,540"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,280,0,0,0,1280,520,0
Indonesia,North Maluku  _T.Dehegila-Rao,Laumodoro,"2° 24' 49,147"" N","128° 9' 45,540"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,600,0,80,0,400,400,0
Indonesia,North Maluku  _T.Dehegila-Rao,Laumodoro,"2° 24' 49,147"" N","128° 9' 45,540"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,640,0,120,0,200,160,0
Indonesia,North Maluku  _T.Dehegila-Rao,Laumodoro,"2° 24' 49,147"" N","128° 9' 45,540"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,680,40,120,0,880,560,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo,"2° 21' 9,544"" N","128° 7' 46,204"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,4200,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo,"2° 21' 9,544"" N","128° 7' 46,204"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,3000,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo,"2° 21' 9,544"" N","128° 7' 46,204"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,5100,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo,"2° 21' 9,544"" N","128° 7' 46,204"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,300,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo,"2° 21' 9,544"" N","128° 7' 46,204"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,1300,0,0,0,3800,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo,"2° 21' 9,544"" N","128° 7' 46,204"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,2000,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo,"2° 21' 9,544"" N","128° 7' 46,204"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,1360,0,0,0,680,160,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo,"2° 21' 9,544"" N","128° 7' 46,204"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,360,0,0,0,720,80,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo,"2° 21' 9,544"" N","128° 7' 46,204"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,160,0,0,0,480,640,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo,"2° 21' 9,544"" N","128° 7' 46,204"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,1240,0,0,0,2160,40,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo,"2° 21' 9,544"" N","128° 7' 46,204"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,400,0,0,0,400,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo,"2° 21' 9,544"" N","128° 7' 46,204"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,120,0,40,0,640,280,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo 2,"2° 19' 10,279"" N","128° 7' 46,362"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,700,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo 2,"2° 19' 10,279"" N","128° 7' 46,362"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,1400,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo 2,"2° 19' 10,279"" N","128° 7' 46,362"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,700,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo 2,"2° 19' 10,279"" N","128° 7' 46,362"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,2400,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo 2,"2° 19' 10,279"" N","128° 7' 46,362"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,2300,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo 2,"2° 19' 10,279"" N","128° 7' 46,362"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,6000,4800,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo 2,"2° 19' 10,279"" N","128° 7' 46,362"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,480,0,40,0,680,680,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo 2,"2° 19' 10,279"" N","128° 7' 46,362"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,600,0,280,0,960,200,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo 2,"2° 19' 10,279"" N","128° 7' 46,362"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,360,80,240,0,720,360,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo 2,"2° 19' 10,279"" N","128° 7' 46,362"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,160,0,240,0,480,80,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo 2,"2° 19' 10,279"" N","128° 7' 46,362"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,1160,0,40,0,960,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Leo-Leo 2,"2° 19' 10,279"" N","128° 7' 46,362"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,400,0,80,0,800,80,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Besar,"2° 9' 8,975"" N","128° 12' 42,124"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,4800,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Besar,"2° 9' 8,975"" N","128° 12' 42,124"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,300,0,0,0,7000,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Besar,"2° 9' 8,975"" N","128° 12' 42,124"" E",3,Fringing,Not,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,7200,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Besar,"2° 9' 8,975"" N","128° 12' 42,124"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,600,0,0
Indonesia,North Maluku  _T.Dehegila-Rao,Loleba Besar,"2° 9' 8,975"" N","128° 12' 42,124"" E",8,Fringing,Not,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,600,0,0
